dataset_id,split,engine_id,cycle,rul_true,rul_true_raw,rul_pred,dataset_family,model_name,source_type,source_truth,source_predictions,prediction_artifact_kind,abs_error,residual,final_cycle,is_final_cycle
DS06,test,10,9,73.0,,56.465984,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS06/test_DS06_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS06_decision_support_v2.csv,decision_support_export,16.534016,-16.534016,82,False
DS06,test,10,10,72.0,,62.89466,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS06/test_DS06_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS06_decision_support_v2.csv,decision_support_export,9.105339999999998,-9.105339999999998,82,False
DS06,test,10,11,71.0,,70.16877,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS06/test_DS06_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS06_decision_support_v2.csv,decision_support_export,0.831230000000005,-0.831230000000005,82,False
DS06,test,10,12,70.0,,61.098938,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS06/test_DS06_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS06_decision_support_v2.csv,decision_support_export,8.901062000000003,-8.901062000000003,82,False
DS06,test,10,13,69.0,,55.69399,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS06/test_DS06_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS06_decision_support_v2.csv,decision_support_export,13.30601,-13.30601,82,False
DS06,test,10,14,68.0,,51.802917,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS06/test_DS06_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS06_decision_support_v2.csv,decision_support_export,16.197083,-16.197083,82,False
DS06,test,10,15,67.0,,57.870735,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS06/test_DS06_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS06_decision_support_v2.csv,decision_support_export,9.129264999999997,-9.129264999999997,82,False
DS06,test,10,16,66.0,,52.390236,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS06/test_DS06_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS06_decision_support_v2.csv,decision_support_export,13.609763999999998,-13.609763999999998,82,False
DS06,test,10,17,65.0,,48.821445,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS06/test_DS06_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS06_decision_support_v2.csv,decision_support_export,16.178555000000003,-16.178555000000003,82,False
DS06,test,10,18,64.0,,58.923164,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS06/test_DS06_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS06_decision_support_v2.csv,decision_support_export,5.076836,-5.076836,82,False
DS06,test,10,19,63.0,,55.419308,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS06/test_DS06_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS06_decision_support_v2.csv,decision_support_export,7.580691999999999,-7.580691999999999,82,False
DS06,test,10,20,62.0,,51.849693,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS06/test_DS06_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS06_decision_support_v2.csv,decision_support_export,10.150306999999998,-10.150306999999998,82,False
DS06,test,10,21,61.0,,58.882195,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS06/test_DS06_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS06_decision_support_v2.csv,decision_support_export,2.117804999999997,-2.117804999999997,82,False
DS06,test,10,22,60.0,,63.513752,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS06/test_DS06_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS06_decision_support_v2.csv,decision_support_export,3.5137519999999967,3.5137519999999967,82,False
DS06,test,10,23,59.0,,49.401543,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS06/test_DS06_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS06_decision_support_v2.csv,decision_support_export,9.598457000000003,-9.598457000000003,82,False
DS06,test,10,24,58.0,,50.287388,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS06/test_DS06_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS06_decision_support_v2.csv,decision_support_export,7.712612,-7.712612,82,False
DS06,test,10,25,57.0,,59.62237,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS06/test_DS06_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS06_decision_support_v2.csv,decision_support_export,2.6223699999999965,2.6223699999999965,82,False
DS06,test,10,26,56.0,,52.229153,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS06/test_DS06_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS06_decision_support_v2.csv,decision_support_export,3.7708470000000034,-3.7708470000000034,82,False
DS06,test,10,27,55.0,,51.659626,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS06/test_DS06_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS06_decision_support_v2.csv,decision_support_export,3.340373999999997,-3.340373999999997,82,False
DS06,test,10,28,54.0,,46.571346,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS06/test_DS06_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS06_decision_support_v2.csv,decision_support_export,7.428654000000002,-7.428654000000002,82,False
DS06,test,10,29,53.0,,39.804604,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS06/test_DS06_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS06_decision_support_v2.csv,decision_support_export,13.195396000000002,-13.195396000000002,82,False
DS06,test,10,30,52.0,,53.486668,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS06/test_DS06_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS06_decision_support_v2.csv,decision_support_export,1.4866680000000017,1.4866680000000017,82,False
DS06,test,10,31,51.0,,48.71547,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS06/test_DS06_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS06_decision_support_v2.csv,decision_support_export,2.2845299999999966,-2.2845299999999966,82,False
DS06,test,10,32,50.0,,48.923424,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS06/test_DS06_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS06_decision_support_v2.csv,decision_support_export,1.0765760000000029,-1.0765760000000029,82,False
DS06,test,10,33,49.0,,51.68867,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS06/test_DS06_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS06_decision_support_v2.csv,decision_support_export,2.688670000000002,2.688670000000002,82,False
DS06,test,10,34,48.0,,46.81734,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS06/test_DS06_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS06_decision_support_v2.csv,decision_support_export,1.1826599999999985,-1.1826599999999985,82,False
DS06,test,10,35,47.0,,43.506767,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS06/test_DS06_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS06_decision_support_v2.csv,decision_support_export,3.4932329999999965,-3.4932329999999965,82,False
DS06,test,10,36,46.0,,50.685143,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS06/test_DS06_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS06_decision_support_v2.csv,decision_support_export,4.6851429999999965,4.6851429999999965,82,False
DS06,test,10,37,45.0,,48.912956,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS06/test_DS06_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS06_decision_support_v2.csv,decision_support_export,3.912956000000001,3.912956000000001,82,False
DS06,test,10,38,44.0,,50.44609,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS06/test_DS06_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS06_decision_support_v2.csv,decision_support_export,6.446089999999998,6.446089999999998,82,False
DS06,test,10,39,43.0,,48.485626,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS06/test_DS06_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS06_decision_support_v2.csv,decision_support_export,5.485626000000003,5.485626000000003,82,False
DS06,test,10,40,42.0,,42.900246,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS06/test_DS06_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS06_decision_support_v2.csv,decision_support_export,0.9002460000000028,0.9002460000000028,82,False
DS06,test,10,41,41.0,,47.901947,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS06/test_DS06_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS06_decision_support_v2.csv,decision_support_export,6.901947,6.901947,82,False
DS06,test,10,42,40.0,,43.566006,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS06/test_DS06_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS06_decision_support_v2.csv,decision_support_export,3.5660060000000016,3.5660060000000016,82,False
DS06,test,10,43,39.0,,44.23751,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS06/test_DS06_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS06_decision_support_v2.csv,decision_support_export,5.23751,5.23751,82,False
DS06,test,10,44,38.0,,36.584507,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS06/test_DS06_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS06_decision_support_v2.csv,decision_support_export,1.415492999999998,-1.415492999999998,82,False
DS06,test,10,45,37.0,,40.29822,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS06/test_DS06_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS06_decision_support_v2.csv,decision_support_export,3.2982200000000006,3.2982200000000006,82,False
DS06,test,10,46,36.0,,43.045647,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS06/test_DS06_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS06_decision_support_v2.csv,decision_support_export,7.045647000000002,7.045647000000002,82,False
DS06,test,10,47,35.0,,41.46445,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS06/test_DS06_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS06_decision_support_v2.csv,decision_support_export,6.464449999999999,6.464449999999999,82,False
DS06,test,10,48,34.0,,40.126434,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS06/test_DS06_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS06_decision_support_v2.csv,decision_support_export,6.126434000000003,6.126434000000003,82,False
DS06,test,10,49,33.0,,38.105762,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS06/test_DS06_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS06_decision_support_v2.csv,decision_support_export,5.105761999999999,5.105761999999999,82,False
DS06,test,10,50,32.0,,32.86783,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS06/test_DS06_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS06_decision_support_v2.csv,decision_support_export,0.8678299999999979,0.8678299999999979,82,False
DS06,test,10,51,31.0,,33.457634,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS06/test_DS06_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS06_decision_support_v2.csv,decision_support_export,2.4576339999999988,2.4576339999999988,82,False
DS06,test,10,52,30.0,,34.840443,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS06/test_DS06_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS06_decision_support_v2.csv,decision_support_export,4.8404430000000005,4.8404430000000005,82,False
DS06,test,10,53,29.0,,30.482811,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS06/test_DS06_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS06_decision_support_v2.csv,decision_support_export,1.4828110000000017,1.4828110000000017,82,False
DS06,test,10,54,28.0,,29.602825,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS06/test_DS06_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS06_decision_support_v2.csv,decision_support_export,1.6028249999999993,1.6028249999999993,82,False
DS06,test,10,55,27.0,,29.939781,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS06/test_DS06_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS06_decision_support_v2.csv,decision_support_export,2.939781,2.939781,82,False
DS06,test,10,56,26.0,,27.232769,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS06/test_DS06_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS06_decision_support_v2.csv,decision_support_export,1.2327690000000011,1.2327690000000011,82,False
DS06,test,10,57,25.0,,25.903572,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS06/test_DS06_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS06_decision_support_v2.csv,decision_support_export,0.9035720000000005,0.9035720000000005,82,False
DS06,test,10,58,24.0,,23.69091,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS06/test_DS06_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS06_decision_support_v2.csv,decision_support_export,0.3090900000000012,-0.3090900000000012,82,False
DS06,test,10,59,23.0,,26.932446,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS06/test_DS06_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS06_decision_support_v2.csv,decision_support_export,3.9324459999999988,3.9324459999999988,82,False
DS06,test,10,60,22.0,,24.19987,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS06/test_DS06_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS06_decision_support_v2.csv,decision_support_export,2.1998700000000007,2.1998700000000007,82,False
DS06,test,10,61,21.0,,21.279722,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS06/test_DS06_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS06_decision_support_v2.csv,decision_support_export,0.2797219999999996,0.2797219999999996,82,False
DS06,test,10,62,20.0,,21.431992,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS06/test_DS06_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS06_decision_support_v2.csv,decision_support_export,1.431992000000001,1.431992000000001,82,False
DS06,test,10,63,19.0,,20.526922,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS06/test_DS06_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS06_decision_support_v2.csv,decision_support_export,1.526921999999999,1.526921999999999,82,False
DS06,test,10,64,18.0,,19.795418,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS06/test_DS06_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS06_decision_support_v2.csv,decision_support_export,1.7954180000000015,1.7954180000000015,82,False
DS06,test,10,65,17.0,,18.900694,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS06/test_DS06_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS06_decision_support_v2.csv,decision_support_export,1.9006940000000014,1.9006940000000014,82,False
DS06,test,10,66,16.0,,15.167923,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS06/test_DS06_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS06_decision_support_v2.csv,decision_support_export,0.832077,-0.832077,82,False
DS06,test,10,67,15.0,,15.80449,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS06/test_DS06_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS06_decision_support_v2.csv,decision_support_export,0.8044899999999995,0.8044899999999995,82,False
DS06,test,10,68,14.0,,11.908138,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS06/test_DS06_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS06_decision_support_v2.csv,decision_support_export,2.0918620000000008,-2.0918620000000008,82,False
DS06,test,10,69,13.0,,12.057999,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS06/test_DS06_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS06_decision_support_v2.csv,decision_support_export,0.9420009999999994,-0.9420009999999994,82,False
DS06,test,10,70,12.0,,11.85757,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS06/test_DS06_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS06_decision_support_v2.csv,decision_support_export,0.14242999999999917,-0.14242999999999917,82,False
DS06,test,10,71,11.0,,10.422641,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS06/test_DS06_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS06_decision_support_v2.csv,decision_support_export,0.5773589999999995,-0.5773589999999995,82,False
DS06,test,10,72,10.0,,8.962938,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS06/test_DS06_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS06_decision_support_v2.csv,decision_support_export,1.0370620000000006,-1.0370620000000006,82,False
DS06,test,10,73,9.0,,9.570209,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS06/test_DS06_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS06_decision_support_v2.csv,decision_support_export,0.5702090000000002,0.5702090000000002,82,False
DS06,test,10,74,8.0,,8.519314,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS06/test_DS06_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS06_decision_support_v2.csv,decision_support_export,0.5193139999999996,0.5193139999999996,82,False
DS06,test,10,75,7.0,,6.6257915,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS06/test_DS06_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS06_decision_support_v2.csv,decision_support_export,0.37420849999999994,-0.37420849999999994,82,False
DS06,test,10,76,6.0,,6.036791,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS06/test_DS06_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS06_decision_support_v2.csv,decision_support_export,0.03679100000000002,0.03679100000000002,82,False
DS06,test,10,77,5.0,,3.9419708,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS06/test_DS06_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS06_decision_support_v2.csv,decision_support_export,1.0580292,-1.0580292,82,False
DS06,test,10,78,4.0,,3.5769427,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS06/test_DS06_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS06_decision_support_v2.csv,decision_support_export,0.42305729999999997,-0.42305729999999997,82,False
DS06,test,10,79,3.0,,2.4233375,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS06/test_DS06_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS06_decision_support_v2.csv,decision_support_export,0.5766624999999999,-0.5766624999999999,82,False
DS06,test,10,80,2.0,,1.8347487,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS06/test_DS06_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS06_decision_support_v2.csv,decision_support_export,0.1652513,-0.1652513,82,False
DS06,test,10,81,1.0,,1.590684,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS06/test_DS06_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS06_decision_support_v2.csv,decision_support_export,0.590684,0.590684,82,False
DS06,test,10,82,0.0,,1.1335212,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS06/test_DS06_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS06_decision_support_v2.csv,decision_support_export,1.1335212,1.1335212,82,True
DS07,test,7,1,77.0,,50.981773,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS07/test_DS07_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS07_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,26.018227000000003,-26.018227000000003,78,False
DS07,test,7,2,76.0,,42.58441,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS07/test_DS07_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS07_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,33.41559,-33.41559,78,False
DS07,test,7,3,75.0,,49.12336,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS07/test_DS07_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS07_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,25.876640000000002,-25.876640000000002,78,False
DS07,test,7,4,74.0,,52.732773,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS07/test_DS07_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS07_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,21.267227,-21.267227,78,False
DS07,test,7,5,73.0,,44.88632,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS07/test_DS07_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS07_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,28.113680000000002,-28.113680000000002,78,False
DS07,test,7,6,72.0,,48.510307,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS07/test_DS07_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS07_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,23.489693000000003,-23.489693000000003,78,False
DS07,test,7,7,71.0,,49.810715,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS07/test_DS07_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS07_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,21.189284999999998,-21.189284999999998,78,False
DS07,test,7,8,70.0,,49.394257,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS07/test_DS07_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS07_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,20.605742999999997,-20.605742999999997,78,False
DS07,test,7,9,69.0,,41.30136,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS07/test_DS07_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS07_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,27.698639999999997,-27.698639999999997,78,False
DS07,test,7,10,68.0,,49.657917,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS07/test_DS07_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS07_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,18.342083000000002,-18.342083000000002,78,False
DS07,test,7,11,67.0,,42.04211,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS07/test_DS07_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS07_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,24.95789,-24.95789,78,False
DS07,test,7,12,66.0,,52.70644,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS07/test_DS07_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS07_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,13.29356,-13.29356,78,False
DS07,test,7,13,65.0,,42.805878,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS07/test_DS07_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS07_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,22.194122,-22.194122,78,False
DS07,test,7,14,64.0,,48.93384,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS07/test_DS07_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS07_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,15.066160000000004,-15.066160000000004,78,False
DS07,test,7,15,63.0,,44.49214,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS07/test_DS07_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS07_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,18.50786,-18.50786,78,False
DS07,test,7,16,62.0,,41.959545,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS07/test_DS07_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS07_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,20.040455,-20.040455,78,False
DS07,test,7,17,61.0,,44.978554,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS07/test_DS07_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS07_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,16.021445999999997,-16.021445999999997,78,False
DS07,test,7,18,60.0,,45.167862,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS07/test_DS07_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS07_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,14.832138,-14.832138,78,False
DS07,test,7,19,59.0,,37.458664,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS07/test_DS07_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS07_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,21.541336,-21.541336,78,False
DS07,test,7,20,58.0,,50.990036,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS07/test_DS07_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS07_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,7.0099639999999965,-7.0099639999999965,78,False
